X1,Y1
104.2076372,180.5662875
148.499892,19.42538228
187.0125288,15.00006582
145.9066005,22.16888517
96.19475885,127.1310206
191.6003713,15.00001085
124.4998297,121.4150147
77.76464812,39.04537637
140.9015942,31.53844789
207.05981,15.00000006
194.4073839,15.00000349
93.12418012,104.023665
155.9351669,15.92114956
99.89848823,154.6176682
63.42321307,62.40772409
185.6470067,15.00011063
203.8901815,15.00000012
186.6342205,15.00007607
26.02733855,36.05607203
73.57715521,39.74967353
128.4743268,91.68505833
213.4075046,15.00000003
124.97223,117.7747863
220.3384706,15.00000001
40.021831,72.82913335
227.9773707,15.00000001
24.27939234,33.3763583
102.6291527,172.2129382
97.81326176,139.4150904
82.10735781,46.29829774
217.4967424,15.00000002
192.8017365,15.00000669
187.828695,15.00004806
160.3716193,15.31654935
71.93390888,41.77308873
94.88873579,117.1830226
244.8881449,15
203.4676081,15.00000013
47.84799185,87.5889947
46.6978725,86.51363067
96.50852538,129.5253867
163.0077814,15.16016042
228.0819838,15.00000001
96.3995148,128.6937848
201.4433897,15.00000024
200.0518092,15.00000038
7.221956948,40.03666671
3.361864376,51.04197767
201.3455263,15.00000025
126.0896045,109.2330144
236.2002656,15
57.00010054,79.91109154
108.4634709,193.9558886
89.86214795,81.68923496
174.581316,15.00533395
208.1591614,15.00000005
181.2706138,15.00055056
177.4854793,15.00204514
107.5749274,192.3923599
139.2732654,36.12904877
230.7362236,15
192.0512128,15.00000905
177.347535,15.00214245
27.76519386,39.32317662
90.26373563,84.25025739
191.8758374,15.00000971
188.8924625,15.00003176
83.34340428,50.00654687
77.11710297,38.69346994
38.14284315,67.4692511
105.6724781,186.7996613
66.16582664,54.52541371
106.1319921,188.4206132
208.6635172,15.00000005
172.2009845,15.01134132
160.8235232,15.28235191
30.51932758,45.63104622
45.44592814,84.84808229
51.39766115,87.97093645
23.59121387,32.49261892
1.817246823,56.91168535
114.8996067,184.517474
180.7407255,15.00066441
240.3290966,15
29.66194185,43.53005906
180.5938995,15.00069977
135.6397539,49.79474138
185.0348196,15.00013924
26.02280997,36.04833211
167.3451471,15.048405
91.84972585,94.91515508
116.8532121,175.0601362
159.0064799,15.4443615
219.0428842,15.00000002
174.2738749,15.00588916
81.66662609,45.15660181
42.7215976,79.64466079
32.11250037,49.81943439
132.9828435,63.0590714
118.2720246,166.6988743
163.8106831,15.1292525
46.55000979,86.34316067
16.35381716,29.05113017
57.92275486,77.7551299
175.8645694,15.00351025
124.1257425,124.302354
202.2989185,15.00000018
67.77184539,50.2863273
91.77503036,94.39484205
34.28511528,55.9942813
79.58494559,41.02139897
112.967522,191.0847575
102.0523155,168.7914736
16.05863723,29.13347858
70.0920695,45.01170526
21.00424329,30.04271092
46.35797716,86.11108117
108.976953,194.5427725
177.7781225,15.00185251
123.6592245,127.9023782
53.25974088,86.38699926
232.2759416,15
125.7333318,111.9421839
116.4854612,177.0352135
125.381844,114.6293038
185.7100397,15.00010803
29.91766753,44.14450316
11.35348614,32.81019438
125.9845581,110.030111
220.0908569,15.00000001
45.93379991,85.55628423
196.2357226,15.00000167
69.86949936,45.46473682
97.90086174,140.0722557
40.23974999,73.42483331
36.53789596,62.69903669
14.78431187,29.68715693
35.9016406,60.79368093
54.50027271,84.69220939
132.0139205,68.59345249
107.2064991,191.5439206
161.4359166,15.24143458
85.33095652,57.54398328
13.76605869,30.36239424
44.31090922,82.92469587
82.10473553,46.29122551
43.58444969,81.50481078
97.81079601,139.3965761
144.2837109,24.53078998
127.6631738,97.51578087
139.3306866,35.95204034
246.0912858,15
184.9540178,15.00014352
182.0975647,15.00040946
34.10527422,55.46810979
198.9698036,15.00000057
139.4099549,35.70955882
145.7911556,22.31877524
136.9618333,44.24204756
98.22806347,142.5158931
122.3906124,137.6263407
146.3999699,21.55721303
50.48929113,88.30284209
98.40839114,143.8544168
48.38508216,87.93513371
69.23295933,46.82655745
180.8879666,15.00063069
142.5642585,27.70355721
88.22326635,71.90310861
163.3398885,15.1466253
157.1800948,15.68939858
35.24411278,58.82998582
142.0279932,28.85267604
141.5085392,30.04414874
122.1555875,139.4077378
182.920415,15.00030395
143.8075955,25.33540951
56.04192114,81.94116724
10.48954734,33.98887638
234.5236627,15
234.4240447,15
191.4110733,15.00001171
204.644489,15.0000001
61.08798663,69.24915035
239.9988271,15
7.636190235,39.12063859
176.3922202,15.00294841
138.4436414,38.81598655
248.2157352,15
74.47399721,39.03243307
240.6837002,15
201.1480208,15.00000026
60.03106919,72.23781429
80.54054514,42.66481229
43.12959366,80.54661503
235.1645579,15
22.93461877,31.74036845
9.974040382,34.77189971
17.34959971,28.9004982
120.7221667,150.0370013
185.442449,15.00011949
121.3632934,145.3403973
89.2015537,77.612062
137.5645567,41.93554711
13.96742435,30.21232097
227.2288716,15.00000001
223.1608569,15.00000001
211.1347124,15.00000004
216.593595,15.00000002
34.32904667,56.12312733
38.84678477,69.51718236
135.6016703,49.96490758
100.4992636,158.764559
160.7707957,15.28615857
238.2850866,15
163.8070011,15.1293806
99.73310071,153.4541354
192.368486,15.00000797
7.074461736,40.37409534
167.9022943,15.04122665
120.9686999,148.243711
47.61422201,87.40695467
149.5882103,18.57832681
141.1743537,30.8529939
159.2342451,15.4201868
249.2733946,15
24.02406954,33.03711442
200.9992426,15.00000028
171.4193807,15.01443976
177.0528961,15.00236533
197.140998,15.00000116
47.39926822,87.22295764
14.68097558,29.74620798
195.606839,15.00000215
48.95230658,88.19023867
191.5876555,15.00001091
242.880781,15
65.6810655,55.8737798
231.3815099,15
20.20758857,29.56438201
108.4012856,193.8689579
236.4622519,15
134.7580292,53.88305952
236.5119693,15
66.38340773,53.9293145
73.75762183,39.58243029
89.56510473,79.83454781
78.80690403,39.99493484
81.49320752,44.73318482
163.8727739,15.12710999
220.8295746,15.00000001
171.2065144,15.01541341
184.0331259,15.00020209
230.3800682,15
56.9013287,80.13067644
161.0191681,15.26863196
122.718445,135.128595
4.219740645,48.17463347
229.1967604,15.00000001
89.73100864,80.86619399
38.73126156,69.18384499
105.6012605,186.533641
118.997039,162.0239873
217.5422852,15.00000002
78.57326659,39.74020546
102.666605,172.4287214
198.2814412,15.00000074
63.58118232,61.94250804
24.90426745,34.26300017
2.129793696,55.64594001
237.8352565,15
92.85603343,102.0738104
34.93544567,57.91260531
206.4455389,15.00000007
73.99363046,39.38095435
90.03641247,82.79311949
211.5872588,15.00000003
224.1201337,15.00000001
104.3436976,181.2103882
91.35841695,91.52362534
219.7204622,15.00000001
92.18374729,97.26143124
78.77922798,39.96348149
30.57317556,45.76680125
229.61879,15.00000001
121.937292,141.0543173
236.4374158,15
185.7010222,15.0001084
14.50333466,29.85270566
172.3957511,15.01067378
121.1572923,146.8609233
206.0875144,15.00000007
111.9046842,193.3805929
10.42006906,34.09088597
202.991139,15.00000015
165.44129,15.0827985
165.5705715,15.07988047
238.0209429,15
0.196710886,64.17406859
131.3884523,72.35694434
83.04303006,49.03643061
40.00747507,72.78966323
127.5211073,98.55339113
92.28440241,97.97452675
163.9280389,15.12523087
246.4079575,15
76.29136323,38.50028139
140.6204294,32.26933491
11.28424217,32.89861491
157.565306,15.62928087
85.06562239,56.42574622
71.72535899,42.09109496
59.16324505,74.59397215
175.4070281,15.00407883
52.31043851,87.3434986
95.90838025,124.9447895
55.60994238,82.77934335
77.346897,38.79787299
224.3506796,15.00000001
97.46457511,136.788662
173.3431153,15.00792501
107.4777599,192.1798534
237.3704419,15
120.3970539,152.3749965
181.5252845,15.00050275
3.065614365,52.09489125
180.4071545,15.00074735
156.5792634,15.79365803
231.8534271,15
87.07890071,65.75648386
137.5298949,42.06444962
149.6860174,18.50963279
191.0255375,15.00001366
47.8345496,87.57903973
228.0670288,15.00000001
110.067652,195.0075977
174.2786493,15.00588014
79.09115091,40.33798501
210.3067818,15.00000004
215.1652431,15.00000002
233.5210799,15
145.9122752,22.16158472
52.45342808,87.21898234
175.3597608,15.00414233
69.6712489,45.87854698
18.73113749,29.01732188
61.27018993,68.7238722
247.1149046,15
218.3823089,15.00000002
81.88335772,45.70624419
9.471353749,35.59457771
203.3028304,15.00000014
182.8299782,15.00031412
242.5155531,15
224.4460195,15.00000001
162.3985617,15.18805087
118.5805975,164.739392
74.67215244,38.9131872
24.44359242,33.60159967
218.5573963,15.00000002
128.9960291,88.02748823
191.6110685,15.0000108
196.086912,15.00000177
45.9268763,85.54675331
82.49089848,47.3688385
185.2500789,15.00012845
50.45740517,88.30912972
12.86716131,31.13292808
38.00948839,67.07726611
154.6721815,16.22624318
84.40066812,53.77451414
128.4305298,91.99555525
215.6275556,15.00000002
181.2722026,15.00055025
9.234950666,36.00209731
205.6608204,15.00000008
207.4062057,15.00000006
43.89843116,82.13565845
130.107411,80.50907817
237.6641805,15
68.74688713,47.92872667
137.204935,43.29507008
222.2677274,15.00000001
179.7738137,15.00093294
129.4773763,84.72355677
170.9860739,15.01648701
58.80932328,75.52311686
39.35420755,70.96623212
20.86812884,29.95183251
50.53630587,88.29290539
243.9791753,15
217.3850428,15.00000002
4.670921048,46.77009383
207.4672645,15.00000006
145.5375377,22.65736942
45.56129621,85.02219915
192.788332,15.00000672
4.608923925,46.9590137
51.49318118,87.91897344
83.40960812,50.22633631
139.2727334,36.13069383
230.4602374,15
36.27482565,61.91117236
60.82495306,70.00286137
25.24033476,34.77280759
152.3968786,17.01219175
127.9980444,95.08870182
169.0261076,15.02968333
244.7842849,15
232.8806125,15
61.36459648,68.45077571
150.0297091,18.27729201
111.714822,193.6876255
38.43845811,68.33392782
38.54747143,68.65116859
28.97365979,41.93035918
85.42938893,57.96753143
223.6181191,15.00000001
10.40914528,34.10702369
141.0006624,31.28682478
62.23534678,65.90848242
62.2407159,65.89270621
49.79191644,88.35694668
57.05335229,79.791765
20.66550848,29.82354661
34.20626322,55.76332068
162.1509688,15.20062267
21.59442489,30.48055419
122.2420287,138.7535314
156.0017688,15.90715611
123.0818197,132.3457546
141.400849,30.30111848
200.7951232,15.0000003
79.95779089,41.61186007
98.63966884,145.5615423
242.7481384,15
51.39945772,87.9699889
112.5722897,192.0517294
136.5287842,45.98545166
119.8762651,156.0493899
226.0749923,15.00000001
74.25421758,39.18153554
53.06057384,86.61278666
1.429307067,58.54113037
58.13434212,77.23574972
230.5620719,15
206.2172847,15.00000007
238.3291872,15
200.0634125,15.00000038
93.69678537,108.2378879
90.26094847,84.23227585
45.94524587,85.57200734
71.45712746,42.51919379
218.2825663,15.00000002
227.8714886,15.00000001
137.6433862,41.64407608
47.31426126,87.1458323
124.0063664,125.2238964
173.2232168,15.0082314
149.6136083,18.56037689
165.0742644,15.09163494
241.2297067,15
79.93939158,41.58120685
185.7779716,15.0001053
70.4422809,44.3243524
189.8150195,15.0000221
141.6683246,29.66923274
15.93445586,29.17327443
118.6664237,164.1862716
246.1384679,15
227.9550202,15.00000001
229.8778501,15.00000001
5.133042783,45.40182158
84.24663816,53.19133069
247.8640808,15
174.7413409,15.00506505
121.5458422,143.9847624
57.94894686,77.69131474
205.5820122,15.00000008
161.8280613,15.21818946
97.30412806,135.575126
92.80376526,101.6956512
16.58226218,28.99923044
51.10389254,88.11047512
208.9370116,15.00000005
71.91956996,41.79453196
86.31179767,61.97332752
58.98267862,75.0705198
97.9769636,140.6422003
44.27746331,82.86243842
16.79332058,28.96045533
76.98882559,38.64487947
166.3709544,15.0638507
0.681039758,61.87505361
240.4389988,15
89.54548205,79.71324225
95.55973307,122.2849329
186.9402117,15.00006767
188.0663691,15.00004383
104.921978,183.8024159
170.4893057,15.0191715
238.0999018,15
171.9622984,15.01221342
31.59596799,48.42438293
95.3380557,120.5961732
37.99302756,67.02880469
176.1060463,15.0032415
97.4707821,136.8355503
7.320876469,39.81370318
93.32273053,105.4775294
102.9299966,173.9234177
179.615419,15.00098585
218.4138432,15.00000002
28.09921277,40.01722428
176.5734785,15.00277605
133.2967507,61.34494238
176.5351848,15.00281164
66.07347604,54.78019734
156.7038656,15.77092772
90.077121,83.05264424
224.2310269,15.00000001
143.2306019,26.38477853
118.9337636,162.4416156
199.1287128,15.00000054
217.6799116,15.00000002
118.7572176,163.5974037
84.45488431,53.98256028
232.084716,15
148.9378258,19.06565697
208.2334852,15.00000005
95.79457257,124.0761887
4.641063068,46.86091781
17.28391562,28.90438687
232.5239297,15
37.89737683,66.74688901
59.67899046,73.20603059
188.4630841,15.00003756
29.70951693,43.64356359
186.1202982,15.0000925
235.0085644,15
5.258913478,45.04112064
206.6473593,15.00000007
78.20136469,39.38490884
107.064591,191.1863734
181.5045457,15.00050649
165.3836296,15.08413184
71.37529582,42.65400082
44.72506917,83.66974169
1.53438577,58.09327093
164.2763925,15.1139691
24.0144068,33.02453878
67.81617186,50.17521948
223.3734365,15.00000001
218.0875944,15.00000002
82.09777385,46.27246629
23.16254944,31.991434
222.0381124,15.00000001
38.59842591,68.79912915
202.0717266,15.0000002
75.19537803,38.66885518
184.3402261,15.00018037
108.9696055,194.536028
73.26687903,40.06348152
122.8225823,134.3324528
95.53297606,122.0809692
230.9420267,15
244.7177215,15
49.40317547,88.31119451
102.4110389,170.9405811
74.74925289,38.87072067
53.03803983,86.63750266
195.7161443,15.00000206
1.988118283,56.21458224
180.6172101,15.00069404
3.914364174,49.16511545
130.6420929,77.03623556
26.85466484,37.53823697
61.57132575,67.85074196
12.61012883,31.38378817
93.22565049,104.7656373
105.1050769,184.5726635
40.43081991,73.94161964
164.6099234,15.10407761
99.22109945,149.7986784
211.6459686,15.00000003
230.5355385,15
172.2993432,15.01099941
77.73183657,39.02321922
237.4622328,15
24.22983849,33.30946954
196.8286867,15.00000132
105.8856847,187.5724469
129.7086525,83.16159193
248.3198918,15
61.72190432,67.41211009
186.5954161,15.0000772
87.74074722,69.23953839
63.47623077,62.2515332
65.85995308,55.37311903
156.9743189,15.72361252
197.8558284,15.00000088
217.2513255,15.00000002
186.0781013,15.00009399
204.6181717,15.0000001
247.8401087,15
28.6016213,41.09968506
189.4436433,15.00002558
214.7155738,15.00000002
103.2958042,175.9309398
199.9371247,15.0000004
63.05615967,63.4900508
13.80866199,30.32995925
233.3034106,15
246.2797358,15
174.2359013,15.00596144
85.98858923,60.46268386
116.5330589,176.7843767
72.72284908,40.69193042
72.45858902,41.0321597
108.5265252,194.0405477
167.6392899,15.04448054
10.67721335,33.71876709
171.9342595,15.01231994
78.06910561,39.27328006
107.1808908,191.4806565
34.13530877,55.55583601
30.08175751,44.54431315
221.9154351,15.00000001
183.250185,15.00026949
235.8049907,15
8.040458402,38.27063162
206.6439098,15.00000007
100.7220555,160.2679414
238.2444987,15
10.14365934,34.50755803
61.96482677,66.70207008
15.79598572,29.22124905
61.99259135,66.62074849
112.6564058,191.8570536
129.6539735,83.52934218
21.93407527,30.76488978
193.6040044,15.00000483
17.46490338,28.8957401
63.75590668,61.42863004
54.30127415,84.99667546
172.325874,15.01090887
31.75068821,48.83875302
239.1909802,15
24.557161,33.7606206
110.9914103,194.5656715
129.8765195,82.03860294
175.9807378,15.00337841
180.7875348,15.00065351
19.01801341,29.08931183
223.5188993,15.00000001
214.0907475,15.00000003
68.28595785,49.02004756
236.0590505,15
45.11625381,84.32829391
159.1090936,15.4333166
52.77426343,86.91417312
198.4029057,15.00000071
23.62790073,32.53727154
25.56497753,35.28704081
121.1111633,147.1999884
230.5745859,15
40.4388672,73.9632679
122.0059433,140.5373759
96.88680672,132.4072149
51.66361656,87.81825564
85.12687441,56.68084418
245.8641639,15
111.1696229,194.3925077
23.00816014,31.82020385
130.3687409,78.79945554
42.43460556,78.98736107
161.038685,15.26729761
124.4469392,121.8231027
129.3496438,85.59341849
169.4639208,15.02607302
115.7330514,180.802771
228.0139854,15.00000001
141.7298695,29.52683627
169.7087566,15.02423895
170.6330781,15.01835483
181.5817007,15.00049272
208.0975358,15.00000005
140.579089,32.37890993
71.08654992,43.14506077
172.6358243,15.0099022
212.5293442,15.00000003
229.4658754,15.00000001
216.3410829,15.00000002
103.4333972,176.6647826
44.96104405,84.07235449
215.8880241,15.00000002
119.8744228,156.0622217
25.49143612,35.16868466
125.7258537,111.9992163
56.7200481,80.52770447
237.0663359,15
236.5275873,15
76.92648848,38.623758
57.32045342,79.1835125
189.521667,15.00002481
77.76781141,39.04753712
202.9105445,15.00000015
228.1605249,15.00000001
41.25134366,76.0961231
98.27630676,142.8745975
113.6787183,189.0154959
127.4915118,98.77012064
234.9452897,15
116.2896128,178.0519875
164.1398129,15.11826705
197.5735291,15.00000098
107.4309622,192.0746201
233.2052643,15
171.240089,15.01525582
127.438069,99.16197588
191.6248272,15.00001074
46.81179768,86.64005086
54.81850567,84.18039079
161.3283199,15.2482015
152.4953858,16.97056117
202.8356369,15.00000016
88.89650015,75.78865017
223.473722,15.00000001
239.7751335,15
201.533355,15.00000023
57.79853909,78.05589749
248.0319114,15
91.31900362,91.25478573
149.1429473,18.90608389
32.00856608,49.53608864
103.6580238,177.837098
171.0438089,15.01619918
67.67253701,50.53652447
120.5002101,151.6366353
107.2402903,191.6265507
126.9382433,102.8559631
187.6827352,15.00005085
59.54005848,73.58363372
3.630099495,50.11689103
91.08243188,89.65163471
221.5455787,15.00000001
45.31507782,84.6456916
160.546396,15.30289444
153.658824,16.53377417
139.1943526,36.3741747
141.1972606,30.79647023
29.7726193,43.79468435
240.820737,15
110.4664196,194.9107557
24.49802001,33.67748055
125.2807711,115.4042216
31.21353246,47.41363785
218.6713781,15.00000002
165.4162601,15.08337485
16.10387273,29.11974046
165.6383873,15.07838853
85.08990219,56.52664597
133.5861062,59.79952965
193.4265603,15.00000519
162.6747679,15.17489028
141.5146727,30.0296174
223.6465963,15.00000001
124.1224267,124.3279517
8.654897718,37.05932881
177.7040132,15.00189958
34.08194489,55.40001051
145.5473223,22.64406606
197.1761578,15.00000115
176.4606071,15.00288221
64.49528404,59.26677116
56.49307585,81.01362112
190.5718486,15.00001637
126.6780896,104.79796
146.4614615,21.48417618
38.38664956,68.18284015
120.5421074,151.3358097
186.752353,15.00007271
247.5866005,15
210.1249992,15.00000004
101.372974,164.5411798
60.69900043,70.36166285
62.41000128,65.39487006
219.3639549,15.00000001
73.08736936,40.25996403
113.7151439,188.898335
15.15678663,29.49196899
77.98335461,39.20500273
217.8551616,15.00000002
2.987123806,52.37945166
121.4149193,144.9577735
0.151192084,64.396069
140.6607551,32.16297369
114.0157133,187.8908039
15.04537174,29.54745868
212.2731844,15.00000003
11.62523396,32.47321955
47.70851828,87.48265794
32.58297387,51.1176786
71.12797332,43.07315564
32.49983211,50.88645117
1.810778694,56.93831791
238.8485069,15
97.38331613,136.1744156
76.47095266,38.51839263
